Box Length,Coefficient 0,Coefficient 1,Coefficient 2,Coefficient 3,Coefficient 4,Energy 0,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Energy 6,Energy 7,Energy 8,Energy 9
0.21382202469,-0.3800624988402122,-0.09311636598094915,0.01762479604161422,-0.002391490410892262,0.0005397175189000269,32.46907583,112.85019815,246.72431289,434.13047437,675.06641251,969.5242138,1317.493212,1718.9605131,2173.9111347,2682.3280536
0.17564752448,0.21370701194144148,0.0265311262868191,-0.00803562569483001,-0.0011962783046908106,7.626858350562642e-05,42.237697663,161.22800791,359.59487201,637.30570701,994.34676344,1430.7038149,1946.3602083,2541.2964841,3215.4902727,3968.9162593
0.22202189832,-0.024216062195903994,-0.011266114384422574,0.004653950881211726,-0.0016852868786628296,0.0008175145435532146,31.669507911,106.18213825,230.34348182,404.16016392,627.62686981,900.7355039,1223.4759198,1595.8360534,2017.8019591,2489.3578219
0.40692747994,0.4242072833442525,0.2446222976968636,0.2445132550689726,0.11061715190750833,-0.04184775080466326,-1.7252733291,20.806556342,57.804324823,109.55619357,176.08257238,257.38481795,353.46095694,464.30778306,589.9213141,730.29692633
0.058117371026,0.03175069690949683,-0.0019601478186202542,0.00010280603904257225,1.6412688499035057e-06,-9.565997799018803e-08,359.93429949,1447.1638367,3259.1608399,5795.8605956,9057.1683712,13042.961958,17753.09191,23187.3816,29345.627234,36227.597862
0.083070644148,0.016858065450781206,-0.001466528226544153,-9.716866100916552e-05,-3.116912672845619e-05,3.058241062502743e-06,186.69093966,718.84146991,1605.7397907,2847.3512985,4443.6292449,6394.5137182,8699.9315388,11359.79624,14374.008067,17742.453976
0.12131921537,-0.11367165230308333,0.0040546156269940375,0.0011444449593728694,-2.9627708504754827e-05,2.8945613138911118e-05,92.256481272,341.76917694,757.59573831,1339.7288511,2088.1476733,3002.8243796,4083.7247497,5330.8082814,6744.0282221,8323.3315806
0.4223225827,-1.0543467782110776,-0.2559548396809457,-0.013809597421867865,-0.016197012596129826,-0.05096211716602702,-2.1392351868,18.426916352,52.731056417,100.76562673,162.52466603,238.00459457,327.20211218,430.1136693,546.7353064,677.06259628
0.15713580819,-0.011133934646599395,0.0324051994868218,0.005431545386340459,0.000493091578134735,-2.6573936659174418e-05,47.838401625,196.59680541,444.47005716,791.47310251,1237.5958021,1782.8221261,2427.1318658,3170.5009572,4012.9015695,4954.3021353
0.11453939384,0.07033155856701648,0.008393547671963411,0.0017187827368603324,6.400129078855338e-05,-8.728480720411694e-06,89.456866257,369.38909903,835.90120561,1488.9897232,2328.6318917,3354.79665,4567.4456603,5966.5335063,7552.0077475,9323.8089395
0.23895973365,-0.051353222047098114,-0.12521557469264544,0.001943775500910882,-0.004684630201860409,0.001661668861317751,30.361783124,94.682926527,201.86480241,351.91323368,544.82297829,780.58683125,1059.195951,1380.6398867,1744.9065818,2151.982374
0.35163013372,-0.3819153813715908,-0.15785716492187984,0.12189736420292253,0.008153790329525418,0.011380983581318794,16.04768703,45.896813644,95.421854391,164.72682676,253.82142045,362.70523281,491.37517292,639.82682665,808.05482226,996.05295344
0.36116548143,0.7694201463294423,-0.3516219984565563,-0.127655544648394,0.026056859388486165,-0.022111862949663472,-0.71314449375,27.310043585,74.205125167,139.88184747,224.32622762,327.53227885,449.49516801,590.20991991,749.6710659,927.87252499
0.2322969269,-0.3767077957303842,0.05449746698421957,0.020705043892959053,0.0020706628232512207,-0.0009420853701758901,16.737563743,84.848675388,198.27664299,357.05936672,561.19557946,810.67874426,1105.4998825,1445.6480941,1831.110697,2261.8732744
0.24292765899,-0.5645085508696223,-0.035911585899210154,0.03026899257829272,-0.005558671620206097,0.0003551567288108688,22.531288909,84.841173181,188.56237991,333.75326444,520.41448517,748.54043774,1018.1230292,1329.152339,1681.6167923,2075.5032175
0.46722210361,-1.9632886815057617,0.028064553169899798,0.09794062540651792,0.1830856428085929,0.04002267684482737,9.381503612,26.388563808,54.405870196,93.644211046,144.09944294,205.76690487,278.64306394,362.7246195,458.00813071,564.48986713
0.10139700692,0.05884281987676987,-0.0011670254499989944,0.0007146995432755494,-6.183539978236651e-06,-4.512259677865511e-06,114.91712865,472.10280017,1067.3815443,1900.7384342,2972.1431381,4281.5557036,5828.927102,7614.1993355,9637.305467,11898.169632
0.16407082161,-0.20945926900900616,-0.043731977196636594,-0.004145017630153056,-0.0001300215437436023,2.5986468871011066e-05,46.78452609,183.17759703,410.52900999,728.81388682,1138.0181767,1638.126005,2229.1184343,2910.9732244,3683.6647674,4547.164066
0.48127469042,-1.9136755057147727,-0.35278884904622015,0.011947495510600833,-0.059400506304378944,0.03291657629813409,7.9097051791,23.753916225,50.158122946,87.140879812,134.69417232,192.81390476,261.49700284,340.74049356,430.54120842,530.89567367
0.29223874396,0.06787530399314062,-0.13472894396809734,0.033051692384532795,0.011133121144943726,-0.001453979339613568,12.043408564,55.110701086,126.78379557,227.11138432,356.09466932,513.72997173,700.01176789,914.933232,1158.48638,1430.6621177
0.10626186213,0.11285877834769958,0.011419616585051116,-0.0008928209652056877,4.798556371726322e-05,-9.550380658764648e-06,101.76369917,426.97116331,968.98776255,1727.7848463,2703.3329431,3895.5952173,5304.5268703,6930.0750273,8772.1787089,10830.768822
0.12355289735,0.13493779940895836,0.008078587511386532,0.000770150395179836,-7.944346146623461e-05,-2.7835992003629134e-06,79.412200994,319.981278,720.90796107,1282.1826792,2003.7850789,2885.688271,3927.8592414,5130.2589305,6492.8422569,8015.5581263
0.10917852949,0.039021799970156944,0.001886019837307861,0.0004943419169567064,5.876321711191289e-05,-5.721587677772064e-06,99.320183811,407.40191957,920.84902778,1639.6467723,2563.7687467,3693.180429,5027.8395095,6567.6959541,8312.6920232,10262.762279
0.37678471748,-0.7479597932420852,0.4108907069075036,-0.040567730607242815,0.03381524440820197,0.028449533557590206,18.506742661,44.34252138,87.439127409,147.78574752,225.37493763,320.20212277,432.26311314,561.55342691,708.06807765,871.80149663
0.49279902628,0.46566102962276695,-1.1048903848840363,0.19830171443053504,0.09441338377319125,-0.027632860324770366,3.2092799201,18.484542156,43.710545242,79.00061964,124.36394622,179.80166574,245.31270825,320.89504504,406.54604772,502.26261326
0.095509719362,-0.0018858789932915676,0.002262778028785479,-8.864698736438153e-05,-5.8165110603623614e-05,-3.193329321508314e-06,129.98175407,532.54560503,1203.4704256,2142.7302542,3350.2897352,4826.1035473,6570.1163315,8582.2626774,10862.467121,13410.644148
0.3185723907,-0.6336704818567487,0.13930084859727487,-0.10021479011905422,-0.004471376300818766,-0.005873214572200296,6.3092901184,42.337930753,102.61216588,187.02494515,295.55921959,428.20739746,584.9632814,765.82047812,970.77195805,1199.8099045
0.24477407168,-0.4039950982171904,-0.11554492696752204,-0.009992273676976405,-0.002894856071679137,-0.0019806638239184085,11.197145525,72.463250652,174.60731382,317.60976133,501.46263617,726.15835502,991.68824797,1298.0422537,1645.2088332,2033.1749405
0.013917520584,0.001330605063768103,-1.0150177577054833e-05,-8.883245537972431e-08,-5.16380515915472e-09,-7.091877328459194e-11,6309.8723682,25268.528547,56865.498944,101099.59854,157969.16842,227472.07581,309605.71418,404367.00326,511752.38925,631757.8449
0.40215455682,-0.9601866444547217,0.22157249737955442,0.005913090436100272,-0.011258249237990948,-0.011513556678306074,4.8446411542,27.546072831,65.382768598,118.35821756,186.46808095,269.70906902,368.07778604,481.57042363,610.18266713,753.90966201
0.045084304388,-0.019058172986667555,-0.00064069913916331,2.5136183696887862e-05,-1.4500582669657985e-06,-4.914625632172514e-08,596.3824046,2403.0614508,5414.115087,9629.4317186,15048.853421,21672.17699,29499.154046,38529.491061,48762.849375,60198.84521
0.49323292216,1.1875540236528506,-0.5155237452727325,-0.11408701529680705,-0.15307029806528497,0.10101518603252434,11.932079816,27.058626238,52.210678716,87.426030972,132.70326513,188.03993608,253.4335836,328.88156376,414.38094646,509.92846908
0.027005902176,-0.005731779900676441,1.958516560946811e-05,3.965423603233058e-06,1.1100606814695875e-07,6.153405588026225e-10,1679.9970601,6715.1653249,15106.901382,26854.891099,41958.693963,60417.743557,82231.347622,107398.68809,135918.82111,167790.67711
0.1763504631,-0.0804250062632621,-0.01816174373050452,0.0038632285540074808,0.0014774006944240658,0.0001854333906300204,45.539270063,163.64192809,360.4408941,635.9457898,990.14781286,1423.0340241,1934.5883025,2524.7915095,3193.6215327,3941.0533006
0.039970196146,-0.015329177490746061,0.0005210880464587155,-1.064094849573512e-05,-2.949664716913889e-07,2.8234840279977224e-08,773.12463878,3071.6989296,6902.5618113,12265.568909,19160.519006,27587.153501,37545.156365,49034.154142,62053.715959,76603.353548
0.29286672782,-0.10768598134450795,-0.0810847762443378,0.06845278395874364,-0.009643292014806695,-0.0037552303772685177,8.419506125,51.3625506,122.74015397,222.64189161,351.07442566,508.03540335,693.51976624,907.52090039,1150.0309426,1421.0408834
0.10047576288,0.09004211011840128,0.006567826309760824,-0.0008783489120971622,5.394570028127297e-05,-7.996139562388331e-06,113.46993827,477.21155955,1083.4518781,1932.1590539,3023.3001324,4356.8339145,5932.7102935,7750.8701299,9811.2452186,12113.75828
0.1249653858,-0.06933131174426611,0.004419120877337655,0.0005139263759079363,-0.0002310966701412563,-7.008649541201313e-06,76.54900843,311.70832336,703.62219291,1252.2801518,1957.662026,2819.7414539,3838.4861357,5013.8578782,6345.8126076,7834.3003749
0.32604624073,0.861341022540834,-0.06966704324783633,0.012696624946997134,-0.0016581894887012973,0.004343732845900132,15.149920855,49.719150629,107.29856179,187.89906257,291.52080987,418.16079482,567.81458165,740.47669168,936.1407143,1154.7993459
0.36283912923,-0.7453657222044233,-0.186401411654321,-0.07501186833733174,0.03729292943937781,-0.00854311742376241,5.4539878356,33.280396302,79.744940256,144.81684178,228.48371416,330.73966885,451.57988568,590.99941178,748.99281464,925.55406076
0.45708626753,0.20080395415871166,0.007763142949331187,-0.15169282780810078,-0.169510886247373,0.029387262185982997,8.8740064008,26.490057754,55.750814871,96.746092913,149.46288319,213.89516403,290.038953,377.8906998,477.44676608,588.70323316
0.10154060792,0.06442487933898383,-0.009360051400277833,0.0005987401860800306,-0.00010640695841047919,7.2436621679280486e-06,125.33935885,481.5142251,1075.1100869,1906.1114036,2974.4877768,4280.1993244,5823.1971416,7603.4233878,9620.8113119,11875.285263
0.25276333423,0.20060613394723412,0.08511649625849488,-0.01739896220844951,0.005090108339202004,0.0024628184646596396,28.564421456,86.006596004,181.79367199,315.8983637,488.31228243,699.02809523,948.03759668,1235.3313203,1560.8984304,1924.7266846
0.34892027895,1.175474966411391,-0.1861452357341776,0.03188044660582065,-0.000872689603146313,-0.0010968157379265704,9.4871116216,39.701176624,89.985958619,160.3677652,250.84993351,361.43069143,492.10646714,642.8726044,813.723567,1004.6530101
0.44272270477,-1.852547648006785,-0.19425634436370212,-0.17834909340675004,0.0633934861964907,-0.006782078358765014,5.1910342971,23.784384571,54.965293682,98.662246243,154.85475203,223.53553977,304.70018055,398.34483639,504.46561004,623.05831662
0.052132712996,-0.02020795443457622,-0.0013055164764438298,-3.0342007775686042e-05,9.416285812826286e-07,7.416262245484164e-08,454.08905341,1805.2593641,4057.1561131,7209.6936624,11262.753636,16216.183996,22069.798963,28823.379004,36476.670839,45029.387446
0.16412419719,0.16783306116119676,-0.012379447290972354,-0.003053296374817173,-0.001135506911120257,-0.00014266872744262215,38.126733153,174.44108657,401.64597104,719.72428381,1128.662648,1628.4453455,2219.053499,2900.4649019,3672.6539722,4535.591736
0.11278375747,0.10556222397865563,0.0072474527642882374,0.0008220997647554445,3.655435635599966e-05,-6.125781009991716e-06,93.264837458,381.96914636,863.11613944,1536.6946847,2402.6803914,3461.0409984,4711.7368884,6154.7211878,7789.9397954,9617.3313938
0.080092678483,-0.05074764256058451,-0.0021528880804648357,-0.00011295353288679479,9.837138502576757e-06,1.1209738851652758e-06,195.06683887,767.52481353,1721.6015753,3057.2594888,4774.4482265,6873.1033301,9353.1460739,12214.483441,15457.008119,19080.598502
0.47087831085,0.8071992229330807,0.860513490939867,-0.00618858717404469,-0.22531428753421737,0.05106636471729739,10.062409719,26.830737645,54.41619258,93.050637766,142.72729225,203.44199518,275.19158823,357.97299519,451.782923,556.61775277
0.030451257408,-0.008078904229686682,1.9162262443689043e-06,-3.3726091427568096e-06,-2.0881071457010217e-07,-5.494035124482045e-09,1313.2033365,5273.4366708,11873.661361,21113.629495,32992.994501,47511.310858,64668.034085,84462.520753,106894.02852,131961.71613
0.38855756711,0.37974003529861566,0.47965084194495666,0.14034167779707796,0.05691915123960427,0.019370840153690106,13.823976833,38.33998848,78.904573938,135.66306826,208.62780695,297.79898577,403.17415939,524.74972721,662.52129066,816.48376519
0.23949163677,-0.039558963084385036,-0.10516014174795955,-0.02206086250429016,0.0069739637526100955,-0.0009138745728387026,16.438937771,80.416723665,187.11044447,336.4886351,528.54035718,763.25699222,1040.6292386,1360.6464826,1723.2966208,2128.5659988
0.19259311681,-0.3005872012535428,0.06130252014516807,-0.013118557696540894,0.0013466571282198115,8.431121240054867e-05,34.605258013,133.55527236,298.54603049,529.5355478,826.51033199,1189.4580235,1618.3645872,2113.2137602,2673.9868989,3300.6629277
0.30240094548,0.6570732480164255,-0.12504782631778455,0.07622945280455275,-0.005394158162839367,0.005136159895003349,20.213026815,60.504403263,127.45805229,221.16194069,341.62471625,488.84488107,662.81794917,863.53782838,1090.9971976,1345.1876353
0.19070831081,-0.34990546787622356,0.050850651303881465,0.004006018702166177,-0.0005975613119679709,-0.00025737772030033217,28.320800099,129.3069868,297.58851767,533.1711448,836.04724428,1206.2057407,1643.632847,2148.3121975,2720.2248839,3359.3494677
0.28368212641,0.5230621273632704,-0.21292304111119864,-0.0008177659321874392,-0.00024048186873641117,0.003526719272453515,21.977902581,67.611259989,143.66391932,250.1320568,387.01229437,554.29969323,751.98805212,980.06998868,1238.5369646,1527.3792949
0.081098086285,-0.018094378768488777,0.003202343122674001,-0.00023596548847547256,-3.187973839907646e-05,1.835064283891945e-06,192.56607786,750.9153209,1681.4819864,2984.2275461,4659.1026685,6706.0444222,9124.9760003,11915.806669,15078.431756,18612.73265
0.079905632159,0.020253762155678912,-0.004773950553981649,-0.00020681220943520386,-3.1407404665235944e-05,-1.692383814533047e-06,185.21081767,760.34993562,1718.8981968,3060.8164066,4786.0538149,6894.5456139,9386.2126927,12260.961591,15518.684492,19159.259216
0.021139275841,0.002709387091630788,4.3829719864889435e-05,9.62612258418545e-07,-1.102478136567375e-08,-7.119523571200845e-10,2731.2946238,10949.01014,24644.859748,43818.330043,68468.701996,98595.051154,134196.2477,175270.95649,221817.6371,273834.54391
0.10505552685,-0.0918420853484425,0.0075810397824228205,-0.0009885606347310842,-0.000115676594314615,3.0397585539868464e-07,111.12569571,443.84352972,998.37898517,1774.702256,2772.7830292,3992.5835728,5434.0580369,7097.1523186,8981.8040264,11087.94247
0.4649821394,-0.06794869544209968,-0.1443862341248822,-0.4388664602863236,-0.05866321247120391,-0.051509708886169674,0.28151743262,16.971798482,45.221646307,84.829044964,135.76747721,198.02841498,271.60717504,356.49999725,452.70321379,560.21295967
0.47287584436,1.0160145652740573,-0.9957542306220151,-0.2571818531976284,0.08552766528733942,-0.04552101761573178,1.2442276889,17.53109424,44.874364812,83.18230638,132.44013187,192.6430415,263.78780972,345.87137357,438.89046872,542.84150965
0.25639433272,0.47922903398715583,-0.14175723889176778,0.028829032291659184,-0.009764538264078502,-0.0015527351495627278,13.201744291,69.148876353,162.2620567,292.60205607,460.17025179,664.96176253,906.96936692,1186.1841758,1502.5958057,1856.192436
0.43850123312,0.3524167360315621,-0.5982985882264666,-0.15066101647218644,0.06829727669710701,0.05044825243188911,13.342355473,32.352224254,64.158452304,108.70982824,165.99391687,236.00594177,318.74238137,414.19975966,522.37431877,643.26190825
0.42299255113,-0.23040202975201396,-0.7034886685935372,-0.07228578935097862,-0.006936202662506721,0.04711407884216828,15.010603004,35.470838424,69.664144602,117.54618061,179.10954476,254.35046367,343.26559285,445.8513738,562.10385052,692.0186053
0.31573841518,-0.3077108493147688,-0.20670959145285264,0.03202239403859315,-0.011169862024548784,-0.0070636409736832915,5.1853614588,42.074880879,103.47464544,189.42305029,299.92065504,434.96413221,594.54867879,778.66841503,987.31648492,1220.485089
0.28999517,0.5780489425452728,-0.07503177138663786,0.023732468884044067,0.004608238684527995,-0.005188728980993801,5.8697105527,49.584749849,122.37068101,224.25672629,355.24358106,515.32748496,704.50283445,922.76270319,1170.0989865,1446.5024513
0.094328134562,-0.05691499012011211,-0.0033251928333883503,-0.0004199275310320507,-6.215958757991894e-05,-1.7217068330411034e-06,135.12243478,547.82904617,1235.6665029,2198.6042754,3436.6056196,4949.6239486,6737.6024652,8800.474092,11138.161455,13750.576878
0.48301282583,0.23689553262948532,-0.6005634935549614,-0.5088008119794055,-0.1390552808386873,0.06791601902958375,10.242790689,25.735545553,51.906302689,88.606865509,135.81057502,193.5083494,261.69531941,340.36774773,429.5221048,529.15473659
0.02664877221,0.0030769341957256374,4.3666730122253345e-05,-3.685506608932394e-06,-3.3999179765265085e-08,-3.012076051362084e-09,1715.2867274,6886.313912,15504.478254,27569.455998,43080.794603,62037.912335,84440.098244,110286.51218,139576.18484,172308.01776
0.49031170617,1.871336461232565,0.5268177422034114,0.5374542987616411,-0.26260437371124656,0.09944000359675928,12.401778055,28.255754587,53.783580749,89.442815123,135.27138675,191.27485771,257.45330431,333.80508996,420.32773786,517.0182012
0.23471824712,0.33680930923414587,-0.0699737303286418,-0.002750224726938018,0.0057364737363275265,0.0008764351734462692,27.447491887,94.105940991,205.19459103,360.71430009,560.65872088,805.02017069,1093.7894143,1426.9555907,1804.5061898,2226.4270441
0.021590414756,0.003495993226533879,8.345546621633375e-05,7.178397744656688e-07,-3.4381609813427684e-08,-1.468136246310813e-10,2624.5433778,10502.42298,23631.893697,42012.463302,65643.442491,94523.945042,128652.88786,168028.991,212650.77777,262516.57472
0.0787252503,-0.058740634668721016,0.0016382773837406164,0.00018480991235363657,2.6448532040562765e-05,-9.352251534065991e-07,193.58447986,786.10940542,1773.6192803,3156.0803951,4933.4412861,7105.63539,9672.5812751,12634.182687,15990.328563,19740.893042
0.43435207964,1.7270357255167592,0.5404624321467952,-0.07313625349178014,0.012124211751102088,-0.045607126904196146,-0.34265036108,19.088554437,51.532756489,96.94945993,155.33794511,226.69654172,311.0227873,408.31361586,518.56542672,641.77411105
0.018819311208,0.0008707082965852984,-3.241798015936187e-06,-5.241439623084162e-07,1.3312813314272432e-08,2.2214170965639598e-10,3461.2731146,13829.961893,31110.678131,55302.773596,86405.340998,124417.2139,169336.96674,221162.91492,279893.1148,345525.36385
0.36615787013,-0.5985084413379477,0.38444441923698214,0.04067910854780647,0.021945568921688828,-0.016650003086933818,2.2494011457,29.690508159,75.344319746,139.25175917,221.41337126,321.82655339,440.4876639,577.39229536,732.53533118,905.91096147
0.36240323627,0.3356425315801726,-0.06414006831800932,-0.05456526376250673,0.009829997428793516,0.01570926559016078,16.200287547,44.102460261,90.692387993,155.92637512,239.79728786,342.30084949,463.43283187,603.18853263,761.56263453,938.54915814
0.22095805453,-0.2620388261171172,0.009279611573773388,-0.0008563035254057499,0.002864334888366212,0.0006790463154277891,30.902016257,106.11789672,231.47379516,406.96680986,632.58986027,908.33431764,1234.1897771,1610.1439902,2036.1828438,2512.2903529
0.19204334571,-0.3209800868103968,0.039032468327976945,-0.012409568602968669,0.0021911799344663764,4.8960289253346866e-05,34.118445749,133.64148861,299.57850847,531.89247907,830.57002789,1195.598747,1626.9645249,2124.6510062,2688.6394406,3318.9086317
0.016382987296,0.002080712650898211,3.386852235261708e-05,-1.850211745192719e-07,-1.0651168149669608e-08,-1.9526855240411382e-11,4559.6666713,18241.525482,41044.053536,72966.3956,114007.35449,164165.39105,223438.62422,291824.83107,369321.44695,455925.5655
0.21983143218,-0.3068106869192945,0.025488234216960146,0.006471315499235515,-0.0006388453258449078,-0.00016068963034261122,23.923136085,99.931882605,226.58045918,403.87850251,631.82085598,910.39932263,1239.603573,1619.4213099,2049.8383121,2530.8384501
0.47197586019,-0.4060315993383968,-0.8486000556810293,0.20090911160371286,0.05743390370329471,-0.011646338637048654,4.5497492087,21.175917881,48.670258745,87.139918367,136.59280175,197.02930277,268.44791791,350.84628551,444.22146603,548.57003675
0.3353995157,1.1024394279536145,-0.05322596169211924,-0.054725094820017105,-0.03141493264578952,-0.0001623214407927723,10.683439872,43.294904498,97.68942463,173.85020981,271.76980484,391.44321941,532.86548604,696.03109455,880.93382535,1087.5666906
0.19587437879,-0.19659887762757838,-0.06260258720239112,0.007812326946547039,0.0002880780373179882,0.0002370180800826579,36.128341036,131.87315566,291.39814315,514.71902522,801.82996294,1152.7208063,1567.3786061,2045.7878994,2587.930786,3193.7869562
0.055959444346,0.02147108497172544,-0.0008082698378069071,-3.979835950752807e-05,3.385643841532841e-06,-1.5849001341530074e-07,385.73969918,1558.4312527,3512.8711577,6248.9847849,9766.669357,14065.79291,19146.1942,25007.682693,31650.038563,39073.012703
0.35580415784,-0.13224613953075373,0.1856450576258089,0.06097725558148368,0.04423972906256566,0.017755247692012564,18.447365912,47.572867528,95.926835883,163.60870571,250.62195809,356.96427256,482.63190382,627.62022275,791.92382684,975.53657096
0.17665604087,0.2179421908313016,0.046215498078239006,-0.0011645968612629964,0.000362391801926049,0.00018550491623831533,45.32337655,162.99069356,359.10555135,633.65687344,986.6339943,1418.0235898,1927.8094525,2515.972452,3182.490525,3927.3386721
0.086924575423,-0.05003215033503528,0.005691852280589323,0.00024488917071145255,-1.898286172622604e-05,2.703906825800839e-06,168.27803601,654.29405753,1464.2931155,2598.248323,4056.1175708,5837.8462872,7943.3676872,10372.602823,13125.460597,16201.837774
0.49338629983,0.6515096236299615,0.8850431161334119,-0.2927767950255743,-0.012894459124800953,0.0029512521449146937,5.0805014303,19.993304708,45.109066532,80.297164929,125.54412882,180.84534419,246.19773728,321.59843817,407.0444183,502.53236715
0.036857032926,-0.010721359221327418,-0.00014820916480880463,1.0756362472528175e-05,-2.2330212814693476e-07,-2.3845130927221177e-08,891.59252879,3594.87078,8100.2200897,14407.472338,22516.391089,32426.67226,44137.944198,57649.7677,72961.636037,90072.974973
