   7.5722930245E-001,   9.9518765882E+000,  -4.6366926841E+000,  -9.8795724288E+000,  -5.3341501020E+000,   2.5989353471E+000,   1.0936806103E+001,   3.6381702878E+001,   7.9043778624E+001,   1.3880228824E+002,   2.1564049758E+002,   3.0955176568E+002,   4.2053124982E+002,   5.4857422838E+002,   6.9367562970E+002,   8.5582986919E+002
   8.9221841637E-001,   1.6847627982E+000,   8.7171055935E+000,   8.9982770756E+000,   8.7436752208E+000,   8.3054798096E+000,   1.4575758784E+001,   3.3451656826E+001,   6.4254763036E+001,   1.0731898334E+002,   1.6267374900E+002,   2.3032212997E+002,   3.1026294081E+002,   4.0249365688E+002,   5.0701101957E+002,   6.2381120596E+002
   4.6872650785E-001,  -8.5693440028E+000,  -8.4587120637E+000,  -1.7163254321E-001,  -3.4982570633E+000,  -4.5784403011E+000,   1.7704034287E+001,   8.4560304788E+001,   1.9598568517E+002,   3.5197688200E+002,   5.5252747773E+002,   7.9762976310E+002,   1.0872744745E+003,   1.4214507178E+003,   1.8001459451E+003,   2.2233459459E+003
   1.6184688341E-001,  -6.0261165351E+000,   5.2432469465E+000,  -7.0651666448E+000,  -1.3993830793E+000,  -3.5146817565E-001,   1.8656716202E+002,   7.4732726385E+002,   1.6819145792E+003,   2.9902891406E+003,   4.6724012694E+003,   6.7281877306E+003,   9.1575713747E+003,   1.1960461071E+004,   1.5136751694E+004,   1.8686324118E+004
   6.3483851841E-001,   4.1414729692E+000,  -5.0624532253E+000,   3.3937948197E+000,   6.4664259925E+000,   6.6145225987E+000,   1.8796139188E+001,   5.5317812439E+001,   1.1607132293E+002,   2.0111271755E+002,   3.1044357295E+002,   4.4406085377E+002,   6.0195989946E+002,   7.8413493179E+002,   9.9057918638E+002,   1.2212849563E+003
   7.8741020644E-001,   7.4951660819E+000,   1.5628243610E+000,  -2.9810030758E+000,  -9.4850448146E+000,   2.4710490741E+000,   1.0238747988E+001,   3.3972099224E+001,   7.3441764983E+001,   1.2871139939E+002,   1.9977402330E+002,   2.8662510723E+002,   3.8926066163E+002,   5.0767651096E+002,   6.4186805258E+002,   7.9183016676E+002
   3.6084133312E-001,  -3.1105217338E+000,  -1.8605515547E+000,   6.8139037117E+000,   4.5522410609E+000,  -6.2075487711E+000,   3.1425515747E+001,   1.4427314793E+002,   3.3229598585E+002,   5.9551170266E+002,   9.3391326303E+002,   1.3474886627E+003,   1.8362226248E+003,   2.4000969175E+003,   3.0390904403E+003,   3.7531792535E+003
   5.0250304043E-001,  -4.4045620598E+000,   8.8588455133E+000,  -4.0829205886E+000,   5.7900018990E+000,   4.1567184590E+000,   2.3507875565E+001,   8.1645527952E+001,   1.7858784246E+002,   3.1431078870E+002,   4.8880559389E+002,   7.0206471487E+002,   9.5407979763E+002,   1.2448412390E+003,   1.5743380611E+003,   1.9425578679E+003
   9.8521209070E-001,   5.0196764246E+000,  -8.9615224674E+000,   5.4190064967E+000,  -7.1807557717E-001,  -7.9594365321E+000,  -2.7345947231E+000,   1.2625087385E+001,   3.7899779923E+001,   7.3227034840E+001,   1.1863009579E+002,   1.7411346192E+002,   2.3967714485E+002,   3.1531954683E+002,   4.0103823789E+002,   4.9683021590E+002
   6.6400048053E-001,   3.3357520029E+000,   3.0055718869E+000,  -5.6268117577E+000,   2.7042513900E+000,  -3.6652169004E+000,   7.3567741908E+000,   4.0585269882E+001,   9.6094762650E+001,   1.7382187941E+002,   2.7375638532E+002,   3.9589270553E+002,   5.4022562942E+002,   7.0674947986E+002,   8.9545788519E+002,   1.1063437016E+003
   2.4714894202E-001,  -6.4508630522E+000,  -2.9422374628E+000,   4.4610666111E+000,  -7.6321729273E+000,   9.8632545769E+000,   9.0031723165E+001,   3.3051980486E+002,   7.3130680530E+002,   1.2923856484E+003,   2.0137361498E+003,   2.8953314611E+003,   3.9371385888E+003,   5.1391184909E+003,   6.5012261031E+003,   8.0234103499E+003
   3.8363063065E-001,  -8.9063525945E+000,   8.5496429354E-001,   7.5998704880E+000,  -7.2361606546E+000,   5.0668280199E+000,   3.8370331363E+001,   1.3822339948E+002,   3.0457276738E+002,   5.3744560070E+002,   8.3683657661E+002,   1.2027352648E+003,   1.6351282102E+003,   2.1339993069E+003,   2.6993298982E+003,   3.3310988100E+003
   8.6326268930E-001,   7.9130375758E-001,  -7.1296194568E-001,  -1.2770597264E+000,   2.4765435606E+000,  -1.2546492368E+000,   5.2781317875E+000,   2.4964259551E+001,   5.7808347780E+001,   1.0379506854E+002,   1.6291984123E+002,   2.3517969331E+002,   3.2057164908E+002,   4.1909239358E+002,   5.3073817782E+002,   6.5550478609E+002
   5.5963322408E-001,   7.5641249306E+000,   7.3381212540E+000,   2.2657069191E+000,  -4.0718321502E+000,  -7.1107214876E+000,   8.5451968210E+000,   5.5481471034E+001,   1.3365483556E+002,   2.4308656974E+002,   3.8377555224E+002,   5.5571726209E+002,   7.5890551305E+002,   9.9333279519E+002,   1.2589903697E+003,   1.5558683016E+003
   1.3882581787E-001,  -1.9490723312E+000,  -7.3621292412E+000,  -8.4471686184E+000,   9.3123680912E+000,   9.2336522415E-001,   2.5497716293E+002,   1.0171391868E+003,   2.2873865426E+003,   4.0656673687E+003,   6.3519144389E+003,   9.1460418796E+003,   1.2447944857E+004,   1.6257499522E+004,   2.0574562997E+004,   2.5398973374E+004
   2.6799482321E-001,  -2.4759550951E+000,   1.9234566018E-001,  -1.1698865704E+000,   4.8169702850E+000,  -8.9768849313E-001,   6.7273852949E+001,   2.7179219147E+002,   6.1265178676E+002,   1.0898380113E+003,   1.7033326750E+003,   2.4531126932E+003,   3.3391499204E+003,   4.3614111162E+003,   5.5198579376E+003,   6.8144469367E+003
   6.8534209933E-001,   8.0912996083E+000,  -1.2937653810E-001,   9.9922393076E+000,  -9.8841659725E+000,   7.1607360616E+000,   1.7696625301E+001,   4.9219411642E+001,   1.0137409215E+002,   1.7435144006E+002,   2.6816596940E+002,   3.8281782837E+002,   5.1830388796E+002,   6.7461953759E+002,   8.5175913452E+002,   1.0497161494E+003
   9.9243488312E-001,   1.0459855199E+000,   6.6730564088E+000,  -8.9643838443E+000,   6.6533950716E+000,   1.2997737713E+000,   5.8650306362E+000,   2.0591337755E+001,   4.5379841071E+001,   8.0148635209E+001,   1.2487105734E+002,   1.7953748567E+002,   2.4414282972E+002,   3.1868331662E+002,   4.0315548131E+002,   4.9755579438E+002
   5.0934274802E-001,  -9.1613340192E+000,  -6.7761071585E+000,   2.8368482366E-001,  -1.7204386182E+000,  -5.0362755544E+000,   1.3837643367E+001,   7.0458395103E+001,   1.6482172841E+002,   2.9692662073E+002,   4.6676769850E+002,   6.7433844006E+002,   9.1963100158E+002,   1.2026361575E+003,   1.5233432814E+003,   1.8817403387E+003
   1.4604949541E-001,  -6.7046330497E+000,   9.5225155726E+000,   7.1865279041E+000,  -3.3727665991E+000,  -9.8888551258E+000,   2.1966513917E+002,   9.0830929914E+002,   2.0560121628E+003,   3.6627347808E+003,   5.7284173953E+003,   8.2529826602E+003,   1.1236335939E+004,   1.4678365366E+004,   1.8578941862E+004,   2.2937919151E+004
   5.6647204654E-001,   3.5892038606E+000,  -9.5467648841E+000,  -3.3505948447E+000,   8.1273478083E+000,   3.6151260696E+000,   1.8825079089E+001,   6.4580210179E+001,   1.4086234005E+002,   2.4766218922E+002,   3.8497207144E+002,   5.5278581639E+002,   7.5109676619E+002,   9.7989732831E+002,   1.2391788471E+003,   1.5289315589E+003
   8.8410940198E-001,   5.5480816774E+000,   3.6716881581E+000,   3.1041971035E+000,  -5.2862625755E+000,   7.9142355919E+000,   1.4232318662E+001,   3.3179065153E+001,   6.4520546678E+001,   1.0837378456E+002,   1.6474761476E+002,   2.3364236528E+002,   3.1505627301E+002,   4.0898662433E+002,   5.1543005802E+002,   6.3438266689E+002
   4.0497141797E-001,  -4.9326557294E+000,  -3.5299165547E+000,  -6.7688743956E+000,   4.0996819735E-002,  -4.1871945933E+000,   2.5631559413E+001,   1.1515430397E+002,   2.6441878647E+002,   4.7338984790E+002,   7.4205587649E+002,   1.0704058555E+003,   1.4584271472E+003,   1.9061050639E+003,   2.4134227516E+003,   2.9803611504E+003
   4.9006728176E-001,  -2.5448647700E+000,   5.9066312015E+000,   4.2044375651E+000,   8.8178105094E+000,   6.2380219623E+000,   2.6648153785E+001,   8.7861055461E+001,   1.8980039265E+002,   3.3250386109E+002,   5.1596915900E+002,   7.4019001269E+002,   1.0051581997E+003,   1.3108638562E+003,   1.6572955509E+003,   2.0444403089E+003
   9.1306514246E-001,   6.9298230857E+000,  -5.6480201893E+000,  -5.3756570630E+000,  -4.0583458915E+000,  -2.4258512259E+000,   3.2811244867E+000,   2.0789228853E+001,   5.0134172914E+001,   9.1235602517E+001,   1.4408376339E+002,   2.0867437697E+002,   2.8500418120E+002,   3.7306994945E+002,   4.7286820104E+002,   5.8439509808E+002
   7.6406813832E-001,   3.9261753857E+000,   2.2286548279E+000,   5.7489348389E+000,   1.9042447582E+000,  -6.5644299425E+000,   1.9333770236E+000,   2.7232828563E+001,   6.9194334740E+001,   1.2790921900E+002,   2.0338804961E+002,   2.9563115516E+002,   4.0463615586E+002,   5.3039941368E+002,   6.7291642675E+002,   8.3218196320E+002
   2.8750543706E-001,  -5.8111347072E+000,  -2.4485551938E+000,  -4.4171025790E+000,  -7.1446282975E+000,   3.7707040086E-001,   5.9599837122E+001,   2.3729148623E+002,   5.3345595925E+002,   9.4807357632E+002,   1.4811275347E+003,   2.1325975220E+003,   2.9024589943E+003,   3.7906830325E+003,   4.7972363032E+003,   5.9220810459E+003
   3.6768100047E-001,  -8.3555736765E+000,   3.7548820116E+000,  -7.5649102591E+000,  -7.9974147305E+000,   4.5478908531E+000,   4.0729947113E+001,   1.4934823974E+002,   3.3042704775E+002,   5.8393617675E+002,   9.0986254712E+002,   1.3081930138E+003,   1.7789123167E+003,   2.3220026667E+003,   2.9374436314E+003,   3.6252120956E+003
   7.9463303909E-001,   1.4706951939E+000,  -4.0522105247E+000,   1.3901812397E+000,   2.9253356345E+000,  -8.3506014757E+000,  -5.7250667006E-001,   2.2735366282E+001,   6.1512089700E+001,   1.1579041699E+002,   1.8557142138E+002,   2.7085324676E+002,   3.7163295619E+002,   4.8790687957E+002,   6.1967070870E+002,   7.6691952969E+002
   6.5618017744E-001,   9.3853030913E+000,   8.0529750511E+000,  -2.2325794585E+000,  -1.1609010957E+000,  -2.6489516720E+000,   8.6953899272E+000,   4.2782126600E+001,   9.9636927248E+001,   1.7923309564E+002,   2.8156633921E+002,   4.0663261379E+002,   5.5442717510E+002,   7.2494446154E+002,   9.1817807027E+002,   1.1341207506E+003
   1.8269272437E-001,  -4.2606145144E-004,  -7.8717932291E+000,   8.5584607907E+000,   6.0889753327E+000,   8.8469920307E+000,   1.5555726749E+002,   5.9566570572E+002,   1.3291450158E+003,   2.3559754216E+003,   3.6761193480E+003,   5.2895275154E+003,   7.1961394949E+003,   9.3958838160E+003,   1.1888677998E+004,   1.4674428561E+004
   8.1560195154E-001,  -7.3114439845E-001,   8.3215620928E+000,  -6.2411152944E+000,  -5.6696219184E+000,  -5.7294429280E+000,   1.4657231010E+000,   2.3424816354E+001,   6.0191667316E+001,   1.1169999790E+002,   1.7793205444E+002,   2.5888129856E+002,   3.5454328172E+002,   4.6491382083E+002,   5.8998849067E+002,   7.2976244937E+002
   3.3283842560E-001,   8.8658045419E+000,  -8.2292746380E+000,   4.9209699780E+000,   9.1748148203E-001,   1.9934015907E+000,   4.6210218966E+001,   1.7882577769E+002,   3.9981467291E+002,   7.0918316301E+002,   1.1069215507E+003,   1.5930153966E+003,   2.1674466351E+003,   2.8301937924E+003,   3.5812320465E+003,   4.4205332487E+003
   1.9004203826E-001,   2.1513673104E+000,   4.8120432347E+000,  -4.0350046754E+000,  -2.5060466677E+000,   6.4479636773E+000,   1.4201705848E+002,   5.4872814297E+002,   1.2265712146E+003,   2.1755170044E+003,   3.3955294493E+003,   4.8865626784E+003,   6.6485607334E+003,   8.6814575179E+003,   1.0985176784E+004,   1.3559632133E+004
   6.0683904747E-001,  -7.7860236913E+000,  -4.8662348650E+000,   5.2130283043E+000,   7.7537543885E+000,  -1.8475607038E-001,   1.3154403330E+001,   5.3134125061E+001,   1.1962116562E+002,   2.1269012703E+002,   3.3234220349E+002,   4.7857379107E+002,   6.5137967156E+002,   8.5075346747E+002,   1.0766877489E+003,   1.3291740666E+003
   9.2041357793E-001,  -5.2524854429E+000,   1.3333869353E+000,   2.1018332243E+000,   7.3492165655E+000,  -4.7437981889E+000,   9.9698164573E-001,   1.8499276357E+001,   4.7390064139E+001,   8.7839528781E+001,   1.3984757430E+002,   2.0341104500E+002,   2.7852693216E+002,   3.6519211207E+002,   4.6340317516E+002,   5.7315634988E+002
   4.4072704362E-001,   4.6179194376E+000,  -1.4650080539E+000,  -8.4352536872E+000,  -2.2844617255E+000,   8.4709896892E+000,   3.3624888901E+001,   1.0918618258E+002,   2.3520961808E+002,   4.1164753612E+002,   6.3848815490E+002,   9.1572169570E+002,   1.2433373261E+003,   1.6213225777E+003,   2.0496631882E+003,   2.5283430479E+003
   3.0847351132E-001,   6.3992521539E+000,   5.4727891274E+000,   8.0176690593E+000,   4.2627125047E+000,   3.0782803707E+000,   5.4559615124E+001,   2.0895696102E+002,   4.6623502802E+002,   8.2640500187E+002,   1.2894559354E+003,   1.8553710933E+003,   2.5241294680E+003,   3.2957060693E+003,   4.1700720038E+003,   5.1471945032E+003
   7.2922638822E-001,  -3.2646828331E+000,  -5.4579301178E+000,  -1.8553619832E+000,  -9.1981109977E+000,  -9.3515585177E+000,  -2.3480905462E-001,   2.7417544837E+001,   7.3439015953E+001,   1.3788079790E+002,   2.2073596588E+002,   3.2199947260E+002,   4.4166673040E+002,   5.7973289322E+002,   7.3619260396E+002,   9.1103989772E+002
   5.8766059671E-001,  -4.2559513450E+000,   2.7662734687E+000,   9.1242990643E+000,  -4.6027606353E-001,   1.0899241455E+000,   1.5370435429E+001,   5.8023001660E+001,   1.2893260366E+002,   2.2818009460E+002,   3.5577163881E+002,   5.1170484053E+002,   6.9597466267E+002,   9.0857453154E+002,   1.1494966345E+003,   1.4187320207E+003
   1.1054781629E-001,   6.1209881492E+000,  -2.5565168075E+000,  -4.5575495809E-001,   5.5299131200E+000,  -7.2774335928E+000,   3.9338158139E+002,   1.5953439782E+003,   3.5985648422E+003,   6.4029689141E+003,   1.0008451003E+004,   1.4414875890E+004,   1.9622078319E+004,   2.5629863005E+004,   3.2438004640E+004,   4.0046247899E+004
   4.1166142644E-001,   2.8648940660E+000,   9.0980579518E+000,   6.6818844527E-001,  -8.5467104241E+000,  -1.7327550799E+000,   2.7159804404E+001,   1.1384888901E+002,   2.5830972609E+002,   4.6054676383E+002,   7.2055274905E+002,   1.0383179680E+003,   1.4138305103E+003,   1.8470762946E+003,   2.3380390733E+003,   2.8867004341E+003
   8.3498813771E-001,  -7.2299300879E+000,  -9.3472909555E+000,  -9.4978132844E+000,   3.6161953397E+000,   5.5444755033E+000,   1.2327986894E+001,   3.3142024054E+001,   6.8196933594E+001,   1.1733228836E+002,   1.8052032454E+002,   2.5775200683E+002,   3.4902209818E+002,   4.5432618362E+002,   5.7365983560E+002,   7.0701832526E+002
   6.9203126961E-001,  -9.6952614374E+000,   6.9524005987E+000,  -2.6413484290E+000,   1.5160818771E+000,   9.3839095533E+000,   1.9558877424E+001,   5.0173863955E+001,   1.0127719980E+002,   1.7283465172E+002,   2.6483710437E+002,   3.7727934233E+002,   5.1015651581E+002,   6.6346337069E+002,   8.3719402628E+002,   1.0313418974E+003
   2.1887438372E-001,   3.3013518900E-001,  -7.1228308231E+000,   6.3137072325E+000,  -6.2731045298E+000,  -3.1863290444E+000,   9.9031594355E+001,   4.0566410409E+002,   9.1668788576E+002,   1.6320921141E+003,   2.5518509480E+003,   3.6759301355E+003,   5.0042876028E+003,   6.5368735670E+003,   8.2736305683E+003,   1.0214493482E+004
   5.3053041976E-001,   8.6557473615E+000,   1.2407327816E+000,  -7.3071842641E+000,   9.6795683540E+000,  -7.7940786444E+000,   9.5194849258E+000,   6.1653556439E+001,   1.4861676147E+002,   2.7037568549E+002,   4.2691948920E+002,   6.1824059389E+002,   8.4433121560E+002,   1.1051826157E+003,   1.4007848861E+003,   1.7311268741E+003
   9.5693409583E-001,  -1.7906195857E+000,  -9.5217438415E-001,   3.4838155285E+000,  -4.4367440417E+000,   3.9912085794E+000,   9.4016949939E+000,   2.5605424807E+001,   5.2354705394E+001,   8.9784719212E+001,   1.3790328283E+002,   1.9671013214E+002,   2.6620348618E+002,   3.4638089392E+002,   4.3723941638E+002,   5.3877567980E+002
   7.4602484452E-001,  -1.6013927944E+000,   3.4587348253E+000,  -6.5351552516E+000,   5.3228691034E+000,   7.0249914750E+000,   1.5680479408E+001,   4.1958411863E+001,   8.5916188511E+001,   1.4748448630E+002,   2.2664862079E+002,   3.2340223793E+002,   4.3774049535E+002,   5.6965858546E+002,   7.1915130905E+002,   8.8621292578E+002
   3.1956659891E-001,   8.4667469189E+000,  -3.7170824967E+000,   2.7128787711E+000,  -5.5104605854E-001,  -7.2226837277E-001,   4.7233112111E+001,   1.9108044809E+002,   4.3080384509E+002,   7.6640170549E+002,   1.1978624482E+003,   1.7251701456E+003,   2.3483051099E+003,   3.0672440086E+003,   3.8819598970E+003,   4.7924222304E+003
   4.5796490777E-001,   5.2161250263E-001,   9.6367160790E+000,  -3.7406543270E+000,   3.4863637388E+000,  -5.1727093197E+000,   1.8146135187E+001,   8.8154736853E+001,   2.0487437284E+002,   3.6828157553E+002,   5.7836768630E+002,   8.3512418315E+002,   1.1385412136E+003,   1.4886073045E+003,   1.8853092824E+003,   2.3286322460E+003
   9.3106725095E-001,  -9.8869704641E+000,  -9.4165426865E+000,   7.4214296043E+000,  -8.7146916427E+000,   1.4746575989E+000,   7.1723897958E+000,   2.4502347470E+001,   5.2762948786E+001,   9.2296437145E+001,   1.4312218022E+002,   2.0523966972E+002,   2.7864649351E+002,   3.6333974243E+002,   4.5931613130E+002,   5.6657199172E+002
   6.2407774981E-001,  -7.3535083234E+000,   6.8605651148E+000,   5.1874037832E-001,  -6.4557315409E+000,   3.4390958957E+000,   1.6001438040E+001,   5.3736495587E+001,   1.1658959744E+002,   2.0458402605E+002,   3.1771538563E+002,   4.5597896557E+002,   6.1936939405E+002,   8.0788045996E+002,   1.0215050522E+003,   1.2602351368E+003
   2.0069488650E-001,   2.9880885966E+000,  -6.5628111362E+000,  -9.3542920053E+000,   1.3715991937E+000,  -9.7512791865E+000,   1.1179972248E+002,   4.7647097468E+002,   1.0842625345E+003,   1.9351415989E+003,   3.0290750284E+003,   4.3660214942E+003,   5.9459307534E+003,   7.7687435116E+003,   9.8343913875E+003,   1.2142796903E+004
   3.4963765303E-001,   6.0002710856E+000,   6.2467344105E-002,   9.6010722965E+000,  -4.5421645232E+000,  -4.3639091775E+000,   3.5727651016E+001,   1.5593251272E+002,   3.5620035375E+002,   6.3655588586E+002,   9.9699253167E+002,   1.4374977419E+003,   1.9580553274E+003,   2.5586459043E+003,   3.2392470145E+003,   3.9998331684E+003
   8.2669425458E-001,  -4.1348547488E+000,  -2.4323308840E-001,  -9.3601357192E-001,   9.4578779489E+000,   8.0512800068E+000,   1.5096717268E+001,   3.6677260270E+001,   7.2477174327E+001,   1.2261471740E+002,   1.8708193983E+002,   2.6587367617E+002,   3.5898585583E+002,   4.6641448265E+002,   5.8815527602E+002,   7.2420353401E+002
   9.6825984493E-001,  -3.3878413029E+000,   7.9422131740E+000,   8.1683440879E+000,   7.2996871546E-001,  -2.2894934565E+000,   3.1724900235E+000,   1.9122573432E+001,   4.5284042308E+001,   8.1855668350E+001,   1.2886069078E+002,   1.8630285751E+002,   2.5418179120E+002,   3.3249566170E+002,   4.2124186593E+002,   5.2041724882E+002
   5.4756312007E-001,   6.5227901563E+000,  -8.0055959150E+000,  -1.9976586848E+000,  -5.8189856634E+000,   6.0632147267E+000,   2.2368582253E+001,   7.1349303130E+001,   1.5299687390E+002,   2.6730249325E+002,   4.1426055795E+002,   5.9386516605E+002,   8.0610943739E+002,   1.0509853494E+003,   1.3284836879E+003,   1.6385940295E+003
   2.2976070484E-001,   4.4967826083E+000,   3.9614975452E+000,   1.6238431633E+000,   7.6434540376E+000,   5.1289157942E-001,   9.3267525639E+001,   3.7152428942E+002,   8.3526821200E+002,   1.4844847174E+003,   2.3191497463E+003,   3.3392320638E+003,   4.5446934365E+003,   5.9354886656E+003,   7.5115655967E+003,   9.2728651250E+003
   7.0950341802E-001,  -5.1317323186E+000,  -3.8588701002E+000,  -7.9562095180E+000,  -2.7326216362E+000,  -6.7399260588E+000,   2.8464504197E+000,   3.1872841602E+001,   8.0472571437E+001,   1.4854284501E+002,   2.3606690231E+002,   3.4303776696E+002,   4.6945012967E+002,   6.1529870006E+002,   7.8057774364E+002,   9.6528092175E+002
   8.4587522997E-001,  -7.5969877839E+000,   2.3621147498E+000,  -4.8082505167E+000,  -2.4866199866E+000,  -8.1739628874E+000,  -1.4609920324E+000,   1.8927440047E+001,   5.3106536512E+001,   1.0099244388E+002,   1.6256775626E+002,   2.3782600409E+002,   3.2676288860E+002,   4.2937444568E+002,   5.4565652318E+002,   6.7560459886E+002
   4.2913279030E-001,   1.9620996900E+000,  -2.3381360061E+000,   5.9827506170E+000,   7.2633276321E+000,   4.4109230302E+000,   3.1031810643E+001,   1.1084362385E+002,   2.4378811510E+002,   4.2989543057E+002,   6.6916219615E+002,   9.6158028472E+002,   1.3071390135E+003,   1.7058255402E+003,   2.1576249685E+003,   2.6625203840E+003
